,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction
190,17,17,0,1035.0,0.0,0.2482907520690896,6.5,7.635786861395585,9.028578658440741,7.635786861395585,0.0,4284900,7.5,35190
191,36,36,0,860.0,0.0,0.2743221690590112,7.75,7.450660796211539,8.74369111054302,7.450660796211539,0.0,2958400,11.0,61920
192,37,37,0,1820.0,0.26373626373626374,0.08943928448572411,7.25,7.507141079727608,9.920836190870741,7.201170883281678,6.175867270105761,3312400,9.0,67340
193,62,6,1,3200.0,0.325,0.1860032550569635,8.5,8.071218539969863,9.752955318231582,7.6783263565068856,6.947937068614969,10240000,12.5,198400
194,1,1,1,1210.0,0.0,0.5182012847965739,9.5,7.791935956938058,8.449128460502108,7.791935956938058,0.0,5856400,17.5,2420
195,26,26,0,2670.0,0.0,0.2019972764412165,6.5,7.890208213109961,9.4894104675794,7.890208213109961,0.0,7128900,7.5,69420
196,66,29,1,1980.0,0.5,0.18333333333333332,6.75,7.591357046698551,9.287394001418473,6.898714534329988,6.898714534329988,3920400,7.0,130680
197,22,22,0,2230.0,0.0,0.1713605102393668,6.5,8.403128235128264,10.166928160614875,8.403128235128264,0.0,19891600,7.5,98120
198,15,15,0,1895.0,0.0,0.3552347923891649,7.75,8.240385115516334,9.275191344295799,8.240385115516334,0.0,14364100,11.0,56850
199,47,47,0,1580.0,0.23417721518987342,0.17273422980212091,5.75,7.365812837209472,9.121290555142672,7.099201743553092,5.916202062607435,2496400,5.25,74260
200,91,91,0,1773.3333333333333,0.44360902255639095,0.6820512820512821,7.0,7.886457270977689,8.268988209506656,7.300472814267799,7.074116816197362,7075600,8.0,242060
201,67,1,1,1045.0,0.22966507177033493,0.44232804232804235,5.75,7.645397699428633,8.460834457746854,7.384610383176974,6.175867270105761,4368100,5.25,140030
202,0,0,0,845.0,0.31952662721893493,1.0444993819530284,6.5,7.43307534889858,7.389563953677635,7.048386408721883,6.293419278846481,2856100,7.5,0
203,57,14,1,910.0,0.0,0.09220792380180362,4.0,6.814542897259958,9.197255132427527,6.814542897259958,0.0,828100,2.0,51870
204,11,11,0,1870.0,0.0,0.29800796812749003,5.0,7.534228326274089,8.744488113852924,7.534228326274089,0.0,3496900,4.0,20570
205,9,9,0,965.0,0.0,0.2675353479345717,6.5,7.565793282428515,8.88391747120797,7.565793282428515,0.0,3724900,7.5,17370
206,83,83,0,1340.0,0.0,0.157554379776602,6.0,7.201170883281678,9.04852707581358,7.201170883281678,0.0,1795600,6.0,111220
207,55,55,0,1510.0,0.0,0.16633619740030844,7.5,7.32052696227274,9.113719333371757,7.32052696227274,0.0,2280100,7.5,83050
208,9,9,0,1355.0,0.39114391143911437,0.7798561151079136,7.5,7.905072849498666,8.153637486385282,7.409136443920128,6.966967138613983,7344100,10.5,24390
209,7,7,0,905.5,0.0,0.41337594156585256,7.5,7.502186486602924,8.385260520155413,7.502186486602924,0.0,3279721,10.0,12677
210,11,11,0,487.6666666666667,0.0,1.685483870967742,6.0,7.288927694521257,6.767343125265392,7.288927694521257,0.0,2140369,6.0,16093
211,69,69,0,880.0,0.0,0.13333333333333333,5.5,6.78105762593618,8.79497643168877,6.78105762593618,0.0,774400,4.5,60720
212,63,15,1,1410.0,0.0,0.1750900285607848,5.0,7.252053951852814,8.9939241414114,7.252053951852814,0.0,1988100,3.0,88830
213,37,37,0,2460.0,0.24390243902439024,0.022589531680440773,6.5,7.8083230503910555,11.598194491615347,7.528869256642251,6.398594934535208,6051600,7.5,91020
214,88,88,0,1760.0,0.3371212121212121,0.6518518518518519,6.75,7.878912912297133,8.30671904320269,7.467942332285852,6.792344427470809,6969600,8.25,232320
215,46,17,1,2190.0,0.0,0.017456875936613207,6.75,7.692113339595466,11.73968646541856,7.692113339595466,0.0,4796100,7.0,100740
216,10,10,1,1600.0,0.0,0.451913571529445,8.25,8.071218539969863,8.86531163267185,8.071218539969863,0.0,10240000,13.0,32000
217,10,10,1,2970.0,0.16666666666666666,0.5150437873926992,8.0,8.689632748355741,9.353054474175359,8.507344855361422,6.898714534329988,35283600,12.0,59400
218,18,18,0,1300.0,0.0,0.1633576275446092,5.75,7.170888478512505,8.98205864280585,7.170888478512505,0.0,1690000,5.25,23400
219,29,29,0,1005.0,0.0,0.18680297397769516,6.25,7.606387389772652,9.283683766200392,7.606387389772652,0.0,4040100,6.75,58290
220,14,14,0,1710.0,0.0,0.40690065437239736,7.5,8.137688184977605,9.036701015565063,8.137688184977605,0.0,11696400,10.0,47880
221,1,1,1,1170.0,0.0,0.46781287485005996,7.0,7.75833346749091,8.517793011488205,7.75833346749091,0.0,5475600,9.0,2340
222,62,6,1,1480.0,0.0,0.18901660280970625,5.0,7.300472814267799,8.965845494750937,7.300472814267799,0.0,2190400,3.0,91760
223,72,72,0,833.3333333333334,0.0,0.2069193842079126,5.75,7.1316985104669115,8.706490361946617,7.1316985104669115,0.0,1562500,5.25,90000
224,11,11,0,1070.0,0.0,0.295376121463078,7.5,7.669028288589683,8.888204871455022,7.669028288589683,0.0,4579600,10.0,23540
225,7,7,0,1640.0,0.0,0.4967439042859306,8.5,8.0959035329611,8.795430805040018,8.0959035329611,0.0,10758400,14.0,22960
226,27,27,0,1940.0,0.0,0.05164381738320245,6.5,7.57095858316901,10.533854664973365,7.57095858316901,0.0,3763600,7.5,52380
227,93,93,0,1533.3333333333333,0.13043478260869565,0.41818181818181815,6.5,7.741099090035366,8.612685172875459,7.601402334583733,5.707110264748875,5290000,7.5,213900
228,104,8,1,940.0,0.0,0.09553816444760646,4.0,6.846943139585379,9.1942109900463,6.846943139585379,0.0,883600,2.0,97760
229,24,5,1,2405.0,0.0,0.1717366466723793,1.0,8.478660241699453,10.240281166081672,8.478660241699453,0.0,23136100,0.0,115440
230,23,23,0,1900.0,0.0,0.23744063984004,6.0,7.550135342488429,8.987571750367046,7.550135342488429,0.0,3610000,6.0,43700
231,7,7,0,533.6666666666666,0.04059962523422861,0.6427137695704537,6.5,7.379008127628304,7.820840879907344,7.337587743538596,4.189654742026425,2563201,7.5,11207
232,52,11,1,1984.0,0.21169354838709678,0.06123456790123457,7.5,7.59337419312129,10.385944565501662,7.355641102974253,6.042632833682381,3936256,10.0,103168
233,24,5,1,1960.0,0.2602040816326531,0.24111206790503137,10.25,8.27410200229233,9.696401880595555,7.972810784121404,6.928537818164665,15366400,21.25,94080
234,110,110,0,1880.0,0.48404255319148937,0.4895833333333333,7.0,7.53955882930103,8.253488028345904,6.878326468291325,6.814542897259958,3534400,8.0,206800
235,72,32,1,1000.0,0.0,0.20938023450586266,4.0,6.90875477931522,8.471568013389962,6.90875477931522,0.0,1000000,2.0,72000
236,25,25,0,1415.0,0.0,0.43298653610771115,6.5,7.9483852851118995,8.78523362361273,7.9483852851118995,0.0,8008900,7.5,70750
237,87,3,1,1550.0,0.3225806451612903,0.421195652173913,5.75,7.346655163176539,8.210939733379021,6.957497370876951,6.2166061010848646,2402500,5.25,134850
238,56,10,1,1810.0,0.430939226519337,0.3562992125984252,5.5,7.501634457883413,8.533263371593732,6.93828448401696,6.660575149839686,3276100,4.5,101360
239,26,14,1,1075.0,0.0,0.2872795296632817,6.5,7.67368812926773,8.920656296853728,7.67368812926773,0.0,4622500,7.5,55900
240,47,3,1,560.0,0.0,0.0462046204620462,2.75,6.329720905522696,9.402694764470512,6.329720905522696,0.0,313600,0.75,26320
241,23,23,0,1190.0,0.0,0.24755564801331392,7.5,7.7752758464868625,9.17107965802288,7.7752758464868625,0.0,5664400,10.0,54740
242,9,9,0,1290.0,0.0,0.47114682249817386,7.5,7.855932199718614,8.608312784783722,7.855932199718614,0.0,6656400,10.0,23220
243,87,87,0,953.3333333333334,0.0,0.07185568564393749,5.0,7.266128779556451,9.898575508175107,7.266128779556451,0.0,2044900,3.0,124410
244,96,96,0,1320.0,0.3409090909090909,0.528,5.75,7.186144304522325,7.824445930877619,6.769641976852503,6.111467339502679,1742400,5.25,126720
245,8,8,0,1305.0,0.0,0.5077821011673151,7.5,7.8674885686991285,8.545002892055505,7.8674885686991285,0.0,6812100,10.0,20880
246,56,10,1,1050.0,0.0,0.12355848434925865,5.0,6.957497370876951,9.047703788498627,6.957497370876951,0.0,1102500,3.0,58800
247,10,10,1,520.0,0.3076923076923077,0.39349224366250474,6.5,6.947937068614969,7.880048200971577,6.580639137284949,5.771441123130016,1081600,7.5,10400
248,30,30,0,1880.0,0.32180851063829785,0.3839869281045752,9.25,8.232440158470336,9.189423123720795,7.844240718141811,7.099201743553092,14137600,16.25,112800
249,58,13,1,2150.0,0.4418604651162791,0.49619201477036695,5.75,7.67368812926773,8.374246182096304,7.0909098220799835,6.85751406254539,4622500,5.25,124700
250,21,21,0,1095.0,0.0,0.14661578630247038,7.75,7.692113339595466,9.611663580917012,7.692113339595466,0.0,4796100,11.0,45990
251,57,14,1,1700.0,0.0,0.29079712624016424,6.75,7.438971592395862,8.67368398817567,7.438971592395862,0.0,2890000,7.0,96900
252,2,2,1,996.0,0.0,0.5484581497797357,6.5,7.820439515262181,8.420902531097951,7.820439515262181,0.0,6200100,7.5,4980
253,58,58,0,1660.0,0.0,0.18870069341821075,5.5,7.415175109613295,9.082279701908664,7.415175109613295,0.0,2755600,4.5,96280
254,52,11,1,1110.0,0.0,0.13941220798794274,5.0,7.01301578963963,8.982561092257445,7.01301578963963,0.0,1232100,3.0,57720
255,67,3,1,1600.0,0.48125,0.23651145602365115,7.5,7.3783837129967145,8.819665349340653,6.7226297948554485,6.647688373563329,2560000,10.0,107200
256,20,20,0,1640.0,0.0,0.01568717477808387,7.5,8.0959035329611,12.250515277624542,8.0959035329611,0.0,10758400,10.0,65600
257,76,76,0,1060.0,0.389937106918239,0.19345419150748266,5.75,7.372118028337787,9.014325488050225,6.878326468291325,6.431331081933479,2528100,5.25,120840
258,23,23,0,1070.0,0.0,0.23977591036414567,6.5,7.669028288589683,9.096723645189215,7.669028288589683,0.0,4579600,7.5,49220
259,74,18,1,1640.0,0.3231707317073171,0.12148148148148148,5.75,7.403061091090091,9.510519035757246,7.01301578963963,6.274762021241939,2689600,5.25,121360
260,51,51,0,860.0,0.0,0.07226890756302522,5.0,6.7580945044277305,9.38437770918244,6.7580945044277305,0.0,739600,3.0,43860
261,33,33,0,910.0,0.0,0.09467332501040367,4.0,6.814542897259958,9.170871628065816,6.814542897259958,0.0,828100,2.0,30030
262,18,18,0,1255.0,0.0,0.3971518987341772,6.5,7.828436359157585,8.751632702472298,7.828436359157585,0.0,6300100,7.5,45180
263,36,36,0,1430.0,0.0,0.5033438929954241,12.25,7.95892649305011,8.645234541297121,7.95892649305011,0.0,8179600,31.5,102960
264,7,7,0,1725.0,0.0,0.44050051072522983,8.5,8.146419323098003,8.96610085736724,8.146419323098003,0.0,11902500,14.0,24150
265,20,20,0,1220.0,0.0,0.22171740118128125,7.5,7.80016307039296,9.306195857619704,7.80016307039296,0.0,5953600,10.0,48800
266,9,9,0,1270.0,0.0,0.5411163187047294,6.75,7.840312983320164,8.454253391642363,7.840312983320164,0.0,6451600,8.25,22860
267,55,25,1,2300.0,0.4,0.2987012987012987,7.25,7.741099090035366,8.94910546953925,7.2305631534092925,6.825460036255307,5290000,9.0,126500
268,12,12,0,2995.0,0.32387312186978295,0.5732057416267943,10.75,8.698013622083925,9.254452946594503,8.30671904320269,7.57095858316901,35880100,23.75,71880
269,29,29,0,880.0,0.0,0.1943677526228603,6.0,7.473637108496206,9.111182800442965,7.473637108496206,0.0,3097600,6.0,51040
270,66,11,1,2860.0,0.47202797202797203,0.047976917399181376,4.75,7.95892649305011,10.995628950073925,7.32052696227274,7.208600337960199,8179600,3.5,188760
271,36,36,0,2420.0,0.3305785123966942,0.2827102803738318,8.5,7.791935956938058,9.054972284742485,7.390798521735676,6.68586094706836,5856400,12.5,87120
272,59,1,1,1380.0,0.0,0.13798160245300625,6.25,7.635786861395585,9.616005460087013,7.635786861395585,0.0,4284900,6.75,122130
273,79,40,1,1586.6666666666667,0.44537815126050423,0.39666666666666667,5.75,7.7752758464868625,8.699681400989514,7.186144304522325,6.966967138613983,5664400,5.25,188020
274,8,8,0,1270.0,0.0,0.502970297029703,6.5,7.840312983320164,8.527341522468053,7.840312983320164,0.0,6451600,7.5,20320
275,42,42,0,1580.0,0.0,0.23870675328599486,9.25,8.058643712215618,9.490922297937656,8.058643712215618,0.0,9985600,16.25,132720
276,13,13,0,583.3333333333334,0.0,0.9313464608834486,6.25,7.467942332285852,7.539027055823995,7.467942332285852,0.0,3062500,6.75,22750
277,10,10,1,635.0,0.14960629921259844,0.9635811836115327,5.5,7.147559271189454,7.1846291527173145,6.985641817639208,5.25227342804663,1612900,4.5,12700
278,8,8,0,692.0,0.17341040462427745,1.0753690753690754,7.0,7.233455418621439,7.160845906664299,7.0431599159883405,5.484796933490655,1915456,9.0,11072
279,6,6,0,460.0,0.0,1.2321428571428572,7.25,7.2305631534092925,7.02197642307216,7.2305631534092925,0.0,1904400,9.75,8280
280,67,67,0,1540.0,0.5,0.1425925925925926,5.75,7.340186835320115,9.287394001418473,6.647688373563329,6.647688373563329,2371600,5.25,103180
281,70,70,0,1120.0,0.0,0.19823008849557522,4.0,7.02197642307216,8.639587799629844,7.02197642307216,0.0,1254400,2.0,78400
282,32,32,0,2873.3333333333335,0.4176334106728538,0.13429719876608606,6.5,8.368925174747135,10.376424375759305,7.828436359157585,7.496097345175956,18576100,7.5,137920
283,28,28,0,1610.0,0.0,0.1072975674775075,6.0,7.384610383176974,9.616205400105674,7.384610383176974,0.0,2592100,6.0,45080
284,16,8,1,1185.0,0.0,0.3646153846153846,7.5,7.771067086065406,8.77971129020447,7.771067086065406,0.0,5616900,10.0,37920
285,90,90,0,1740.0,0.4540229885057471,0.4803975704030922,4.0,7.462214939768189,8.195057690895077,6.85751406254539,6.673297967767654,3027600,2.0,156600
286,87,87,0,1240.0,0.0,0.35428571428571426,5.0,7.123672785204607,8.160803920954665,7.123672785204607,0.0,1537600,3.0,107880
287,7,7,0,430.0,0.0,0.967016491754123,5.25,7.1631723908466425,7.19668657083435,7.1631723908466425,0.0,1664100,4.5,9030
288,4,4,0,975.0,0.0,0.5416666666666666,6.5,7.576097340623111,8.188966863648876,7.576097340623111,0.0,3802500,7.5,7800
289,49,49,0,1580.0,0.0,0.2395028043049871,7.5,8.058643712215618,9.487593248937424,8.058643712215618,0.0,9985600,10.0,154840
290,65,29,1,1550.0,0.44516129032258067,0.3292268479184367,5.75,7.346655163176539,8.457230850243555,6.7580945044277305,6.53813982376767,2402500,5.25,100750
291,11,11,0,915.0,0.0,0.2127659574468085,7.5,7.5126175446745105,9.059750013343681,7.5126175446745105,0.0,3348900,10.0,20130
292,45,45,0,1010.0,0.0,0.10520833333333333,5.75,6.918695219020472,9.169622538697624,6.918695219020472,0.0,1020100,5.25,45450
293,73,20,1,680.0,0.0,0.08432539682539683,4.0,6.523562306149512,8.99528899055931,6.523562306149512,0.0,462400,2.0,49640
294,37,10,1,2270.0,0.3920704845814978,0.25574583145561064,6.25,7.7279755421055585,9.09121894106832,7.2305631534092925,6.792344427470809,5152900,6.75,83990
295,11,11,0,1170.0,0.0,0.26028921023359286,7.5,7.75833346749091,9.103979355984773,7.75833346749091,0.0,5475600,10.0,25740
296,10,10,1,1140.0,0.0,0.034631508597120116,7.5,7.732369222284388,11.09493726930676,7.732369222284388,0.0,5198400,10.0,22800
297,0,0,0,366.6666666666667,0.0,1.7241379310344827,3.25,7.00397413672268,6.459904454377535,7.00397413672268,0.0,1210000,1.25,0
298,54,2,1,1380.0,0.0,0.12398921832884097,5.5,7.2305631534092925,9.317489287493226,7.2305631534092925,0.0,1904400,4.5,74520
299,15,15,0,1110.0,0.0,0.31928663886092334,7.25,7.7057128238944275,8.847072312567807,7.7057128238944275,0.0,4928400,9.0,33300
300,36,14,1,2770.0,0.4296028880866426,0.0693766123174794,5.75,7.9269635448629785,10.594833111149445,7.365812837209472,7.0825485693553,7672900,5.25,99720
301,8,8,0,1530.0,0.0,0.42857142857142855,7.5,8.026496938945412,8.87360810154911,8.026496938945412,0.0,9363600,10.0,24480
302,94,94,0,1160.0,0.05747126436781609,0.4142857142857143,5.5,7.462214939768189,8.343077871169383,7.403061091090091,4.61512051684126,3027600,4.5,163560
303,44,44,0,1060.0,0.0,0.20384615384615384,5.0,6.966967138613983,8.556606193773073,6.966967138613983,0.0,1123600,3.0,46640
304,95,29,1,2710.0,0.4612546125461255,0.5705263157894737,7.0,7.905072849498666,8.46611040118692,7.2868764117507,7.1316985104669115,7344100,8.0,257450
305,14,14,0,466.6666666666667,0.0,1.1263073209975865,6.25,7.244941546337007,7.126087273299125,7.244941546337007,0.0,1960000,6.5,19600
306,11,11,0,1180.0,0.0,0.5404167620792306,7.5,7.766840537085513,8.38206051742474,7.766840537085513,0.0,5569600,10.0,25960
307,94,94,0,1240.0,0.0,0.36904761904761907,6.5,7.528869256642251,8.525359754082631,7.528869256642251,0.0,3459600,6.0,174840
308,20,20,0,1980.0,0.0,0.16296296296296298,6.0,7.591357046698551,9.405166749908611,7.591357046698551,0.0,3920400,6.0,39600
309,40,40,0,1405.0,0.0,0.15001868560140943,6.75,7.941295570906532,9.837988570303432,7.941295570906532,0.0,7896100,8.25,112400
310,45,45,0,2600.0,0.38076923076923075,0.22958057395143489,6.75,7.8636512654486515,9.33485624667375,7.384610383176974,6.898714534329988,6760000,7.0,117000
311,54,2,1,1830.0,0.3442622950819672,0.22863568215892055,5.0,7.5126175446745105,8.987821625430815,7.0909098220799835,6.447305862541213,3348900,3.0,98820
312,36,36,0,2230.0,0.4080717488789238,0.23229166666666667,8.25,7.7102051944325325,9.169622538697624,7.186144304522325,6.814542897259958,4972900,11.25,80280
313,41,41,0,2100.0,0.38571428571428573,0.21033653846153846,7.25,7.650168700845001,9.208839245849916,7.1631723908466425,6.698268054115413,4410000,9.0,86100
314,60,35,1,1520.0,0.0,0.16812299524388896,5.5,7.327123292259293,9.109635667854551,7.327123292259293,0.0,2310400,4.5,91200
315,2,2,1,1865.0,0.0,0.46543548789618167,7.75,8.224431573221159,8.989070065043654,8.224431573221159,0.0,13912900,11.0,7460
316,59,9,1,840.0,0.0,0.15245009074410162,4.0,6.734591659972948,8.614501373883236,6.734591659972948,0.0,705600,2.0,49560
317,14,14,0,1430.0,0.0,0.6438541197658713,6.5,7.95892649305011,8.399085102935908,7.95892649305011,0.0,8179600,7.5,40040
318,10,10,1,1510.0,0.0,0.4045545880776959,7.5,8.013343181386672,8.91811465947453,8.013343181386672,0.0,9120400,10.0,30200
319,6,6,0,660.0,0.21212121212121213,0.9947249434815373,7.25,7.186144304522325,7.191429330036379,6.947937068614969,5.638354669333745,1742400,9.75,7920
320,32,3,1,1085.0,0.25806451612903225,0.5425,8.0,7.682943169878292,8.294299608857235,7.384610383176974,6.329720905522696,4708900,12.0,69440
321,66,66,0,1940.0,0.0,0.23745410036719705,8.0,7.57095858316901,9.008346579384707,7.57095858316901,0.0,3763600,12.0,128040
322,96,96,0,880.0,0.0,0.22956521739130434,5.75,7.186144304522325,8.657129031713755,7.186144304522325,0.0,1742400,5.25,126720
323,72,31,1,765.0,0.0,0.24,7.0,7.333676395657684,8.760296220470051,7.333676395657684,0.0,2340900,8.0,110160
324,9,9,0,1360.0,0.0,0.4224258425221308,6.5,7.908754738783246,8.770283819098399,7.908754738783246,0.0,7398400,7.5,24480
325,29,29,0,2145.0,0.0,0.20983125458547322,9.0,8.364275084991524,9.92554254331696,8.364275084991524,0.0,18404100,15.0,124410
326,0,0,0,1305.0,0.0,0.35970231532524805,6.5,7.8674885686991285,8.889721799278137,7.8674885686991285,0.0,6812100,7.5,0
327,36,14,1,980.0,0.17006802721088435,0.5412371134020618,7.25,7.9865049385539955,8.600246746551523,7.80016307039296,6.2166061010848646,8643600,9.75,105840
328,98,98,0,820.0,0.0,0.2133194588969823,4.0,6.710523109452428,8.254528881939745,6.710523109452428,0.0,672400,2.0,80360
329,6,6,0,400.0,0.0,0.7113218731475993,4.5,7.0909098220799835,7.431299675155903,7.0909098220799835,0.0,1440000,3.0,7200
330,62,62,0,2960.0,0.5,0.23832528180354268,5.75,7.993282328101591,9.427143867544194,7.300472814267799,7.300472814267799,8761600,5.25,183520
331,61,31,1,1450.0,0.0,0.24166666666666667,5.0,7.280008252884188,8.699681400989514,7.280008252884188,0.0,2102500,3.0,88450
332,89,89,0,900.0,0.0,0.002123452828675107,4.0,6.803505257608338,12.957108945122215,6.803505257608338,0.0,810000,2.0,80100
333,5,5,0,1733.3333333333333,0.0,0.04023148577971714,6.75,7.8636512654486515,11.076387559107486,7.8636512654486515,0.0,6760000,8.25,13000
