Unnamed: 0,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction,city,statezip,city_encoded,statezip_encoded
155,10,10,1,1645.0,0.0,0.654205607,8.5,8.098946749,8.523175263,8.098946749,0.0,10824100,12.5,32900,Sammamish,WA 98075,716445.2950143885,782580.4912328571
156,39,39,0,1900.0,0.0,0.220930233,7.25,7.550135342,9.059633755,7.550135342,0.0,3610000,9.0,74100,Federal Way,WA 98023,294767.48545,292141.0063970149
157,62,6,1,1160.0,0.0,0.131623738,5.0,7.057036982,9.084096645,7.057036982,0.0,1345600,3.0,71920,Seattle,WA 98125,570515.8814716863,450881.6901408451
158,7,7,0,1030.0,0.0,0.468288247,6.5,7.630946581,8.38935982,7.630946581,0.0,4243600,7.5,14420,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
159,97,97,0,1200.0,0.0,0.133333333,4.0,7.090909822,9.105090961,7.090909822,0.0,1440000,2.0,116400,Des Moines,WA 98198,308911.756097561,313104.55
160,109,109,0,1800.0,0.5,0.3,5.75,7.496097345,8.699681401,6.803505258,6.803505258,3240000,5.25,196200,Seattle,WA 98103,570515.8814716863,585021.7971639343
161,57,14,1,1650.0,0.0,0.133614058,5.75,7.409136444,9.421411342,7.409136444,0.0,2722500,5.25,94050,SeaTac,WA 98188,254070.79166666666,275761.05555555556
162,61,61,0,2600.0,0.461538462,0.541666667,7.0,7.863651265,8.476579509,7.244941546,7.090909822,6760000,8.0,158600,Seattle,WA 98119,570515.8814716863,926155.9828974358
163,37,10,1,1060.0,0.0,0.064359441,4.75,6.966967139,9.709356538,6.966967139,0.0,1123600,3.5,39220,Woodinville,WA 98072,627221.0372340425,586174.3636363636
164,47,47,0,1560.0,0.0,0.179310345,6.75,7.353081921,9.071193241,7.353081921,0.0,2433600,7.0,73320,Kirkland,WA 98034,624274.5115604027,477233.23682692304
165,67,26,1,1410.0,0.354609929,0.219865897,6.0,7.252053952,8.76623838,6.814542897,6.216606101,1988100,6.0,94470,Seattle,WA 98115,570515.8814716863,615531.1620875
166,7,7,0,465.0,0.322580645,1.24497992,5.25,6.836259277,6.617402978,6.447305863,5.707110265,864900,4.5,6510,Seattle,WA 98144,570515.8814716863,566322.6056338028
167,47,47,0,1440.0,0.0,0.108303249,6.75,7.273092596,9.495293725,7.273092596,0.0,2073600,7.0,67680,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
168,58,13,1,1420.0,0.169014085,0.017339911,4.0,7.259116128,11.3131688,7.074116816,5.484796933,2016400,2.0,82360,Renton,WA 98055,383432.0808217949,320948.0
169,102,102,0,2010.0,0.388059701,0.409785933,5.75,7.60638739,8.498214225,7.115582126,6.66057515,4040100,5.25,205020,Seattle,WA 98122,570515.8814716863,578543.6049388888
170,96,40,1,700.0,0.0,0.233333333,4.0,6.552507887,8.006700845,6.552507887,0.0,490000,2.0,67200,Seattle,WA 98103,570515.8814716863,585021.7971639343
171,31,31,0,1140.0,0.0,0.109615385,5.75,7.03966035,9.249657234,7.03966035,0.0,1299600,5.25,35340,Milton,WA 98354,285000.0,285000.0
172,11,11,0,935.0,0.0,0.343182235,6.5,7.534228326,8.603370888,7.534228326,0.0,3496900,7.5,20570,Bothell,WA 98011,484731.0227272727,488051.54761904763
173,47,47,0,1860.0,0.387096774,0.030511811,5.5,7.528869257,11.01798959,7.03966035,6.580639137,3459600,4.5,87420,Covington,WA 98042,309410.29411764705,335536.09890128206
174,7,7,0,735.0,0.258503401,0.931558935,6.25,7.293697721,7.364547014,6.994849986,5.942799375,2160900,6.75,10290,Seattle,WA 98136,570515.8814716863,550858.2215909091
175,47,3,1,1630.0,0.0,0.056993007,5.75,7.396948603,10.26119696,7.396948603,0.0,2656900,5.25,76610,Woodinville,WA 98072,627221.0372340425,586174.3636363636
176,26,26,0,853.3333333,0.0,0.170122275,5.75,7.155396302,8.92598609,7.155396302,0.0,1638400,5.25,33280,Kent,WA 98031,481139.1425712329,736617.6659482758
177,30,30,0,845.0,0.0,0.175566175,6.5,7.433075349,9.17232693,7.433075349,0.0,2856100,7.5,50700,Issaquah,WA 98027,604410.8557,587123.0243902439
178,39,39,0,1353.333333,0.0,0.110959278,6.75,7.616283562,9.814437736,7.616283562,0.0,4120900,7.0,79170,Kirkland,WA 98034,624274.5115604027,477233.23682692304
179,36,36,0,2240.0,0.401785714,0.288288288,8.5,7.714677474,8.958154135,7.201170883,6.803505258,5017600,12.5,80640,Kirkland,WA 98034,624274.5115604027,477233.23682692304
180,21,21,0,1400.0,0.0,0.293562592,7.5,7.937731775,9.163143937,7.937731775,0.0,7840000,10.0,58800,Federal Way,WA 98003,294767.48545,297147.36842105264
181,42,42,0,900.0,0.0,0.12,5.0,6.803505258,8.922791624,6.803505258,0.0,810000,3.0,37800,Kirkland,WA 98034,624274.5115604027,477233.23682692304
182,9,9,0,1275.0,0.0,0.55075594,7.5,7.844240718,8.440528106,7.844240718,0.0,6502500,10.0,22950,Sammamish,WA 98075,716445.2950143885,782580.4912328571
183,35,35,0,1555.0,0.0,0.028673108,8.5,8.042699497,11.59418282,8.042699497,0.0,9672100,14.0,108850,Sammamish,WA 98075,716445.2950143885,782580.4912328571
184,7,7,0,760.0,0.114035088,0.658959538,4.0,7.03966035,7.456454555,6.918695219,4.875197323,1299600,2.0,7980,Seattle,WA 98126,570515.8814716863,427857.9768181818
185,41,1,1,1440.0,0.0,0.164102564,5.75,7.273092596,9.079776002,7.273092596,0.0,2073600,5.25,59040,Kirkland,WA 98034,624274.5115604027,477233.23682692304
186,46,46,0,1105.0,0.0,0.235833956,7.25,7.701200181,9.1454818,7.701200181,0.0,4884100,9.0,101660,Kent,WA 98032,481139.1425712329,275160.14285714284
187,34,34,0,1015.0,0.0,0.1833785,7.25,7.616283562,9.312084356,7.616283562,0.0,4120900,9.75,69020,Redmond,WA 98052,667572.7466631016,643045.2409467289
188,60,60,0,2080.0,0.442307692,0.536082474,6.0,7.640603826,8.263848131,7.057036982,6.825460036,4326400,6.0,124800,Seattle,WA 98117,570515.8814716863,561530.210114151
189,65,65,0,1210.0,0.0,0.128723404,4.0,7.099201744,9.148571346,7.099201744,0.0,1464100,2.0,78650,Seattle,WA 98106,570515.8814716863,299646.54088113207
190,17,17,0,1035.0,0.0,0.248290752,6.5,7.635786861,9.028578658,7.635786861,0.0,4284900,7.5,35190,Kent,WA 98030,481139.1425712329,267279.41586999997
191,36,36,0,860.0,0.0,0.274322169,7.75,7.450660796,8.743691111,7.450660796,0.0,2958400,11.0,61920,Seattle,WA 98118,570515.8814716863,439296.84873970586
192,37,37,0,1820.0,0.263736264,0.089439284,7.25,7.50714108,9.920836191,7.201170883,6.17586727,3312400,9.0,67340,Woodinville,WA 98072,627221.0372340425,586174.3636363636
193,62,6,1,3200.0,0.325,0.186003255,8.5,8.07121854,9.752955318,7.678326357,6.947937069,10240000,12.5,198400,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
194,1,1,1,1210.0,0.0,0.518201285,9.5,7.791935957,8.449128461,7.791935957,0.0,5856400,17.5,2420,Seattle,WA 98118,570515.8814716863,439296.84873970586
195,26,26,0,2670.0,0.0,0.201997276,6.5,7.890208213,9.489410468,7.890208213,0.0,7128900,7.5,69420,Kent,WA 98042,481139.1425712329,335536.09890128206
196,66,29,1,1980.0,0.5,0.183333333,6.75,7.591357047,9.287394001,6.898714534,6.898714534,3920400,7.0,130680,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
197,22,22,0,2230.0,0.0,0.17136051,6.5,8.403128235,10.16692816,8.403128235,0.0,19891600,7.5,98120,Kirkland,WA 98033,624274.5115604027,785812.8133802817
198,15,15,0,1895.0,0.0,0.355234792,7.75,8.240385116,9.275191344,8.240385116,0.0,14364100,11.0,56850,Sammamish,WA 98075,716445.2950143885,782580.4912328571
199,47,47,0,1580.0,0.234177215,0.17273423,5.75,7.365812837,9.121290555,7.099201744,5.916202063,2496400,5.25,74260,Bellevue,WA 98008,868105.2200754544,599919.4444444445
200,91,91,0,1773.333333,0.443609023,0.682051282,7.0,7.886457271,8.26898821,7.300472814,7.074116816,7075600,8.0,242060,Seattle,WA 98112,570515.8814716863,986127.6964285715
201,67,1,1,1045.0,0.229665072,0.442328042,5.75,7.645397699,8.460834458,7.384610383,6.17586727,4368100,5.25,140030,Seattle,WA 98199,570515.8814716863,773926.1244719297
202,0,0,0,845.0,0.319526627,1.044499382,6.5,7.433075349,7.389563954,7.048386409,6.293419279,2856100,7.5,0,Issaquah,WA 98029,604410.8557,624102.6253971428
203,57,14,1,910.0,0.0,0.092207924,4.0,6.814542897,9.197255132,6.814542897,0.0,828100,2.0,51870,Renton,WA 98058,383432.0808217949,361347.7168918919
204,11,11,0,1870.0,0.0,0.298007968,5.0,7.534228326,8.744488114,7.534228326,0.0,3496900,4.0,20570,Redmond,WA 98053,667572.7466631016,700378.28555875
205,9,9,0,965.0,0.0,0.267535348,6.5,7.565793282,8.883917471,7.565793282,0.0,3724900,7.5,17370,Seattle,WA 98125,570515.8814716863,450881.6901408451
206,83,83,0,1340.0,0.0,0.15755438,6.0,7.201170883,9.048527076,7.201170883,0.0,1795600,6.0,111220,SeaTac,WA 98168,254070.79166666666,267816.9281381818
207,55,55,0,1510.0,0.0,0.166336197,7.5,7.320526962,9.113719333,7.320526962,0.0,2280100,7.5,83050,SeaTac,WA 98168,254070.79166666666,267816.9281381818
208,9,9,0,1355.0,0.391143911,0.779856115,7.5,7.905072849,8.153637486,7.409136444,6.966967139,7344100,10.5,24390,Issaquah,WA 98027,604410.8557,587123.0243902439
209,7,7,0,905.5,0.0,0.413375942,7.5,7.502186487,8.38526052,7.502186487,0.0,3279721,10.0,12677,Renton,WA 98055,383432.0808217949,320948.0
210,11,11,0,487.6666667,0.0,1.685483871,6.0,7.288927695,6.767343125,7.288927695,0.0,2140369,6.0,16093,Seattle,WA 98115,570515.8814716863,615531.1620875
211,69,69,0,880.0,0.0,0.133333333,5.5,6.781057626,8.794976432,6.781057626,0.0,774400,4.5,60720,Seattle,WA 98178,570515.8814716863,264132.760415
212,63,15,1,1410.0,0.0,0.175090029,5.0,7.252053952,8.993924141,7.252053952,0.0,1988100,3.0,88830,Seattle,WA 98177,570515.8814716863,708333.8682162791
213,37,37,0,2460.0,0.243902439,0.022589532,6.5,7.80832305,11.59819449,7.528869257,6.398594935,6051600,7.5,91020,Issaquah,WA 98027,604410.8557,587123.0243902439
214,88,88,0,1760.0,0.337121212,0.651851852,6.75,7.878912912,8.306719043,7.467942332,6.792344427,6969600,8.25,232320,Seattle,WA 98112,570515.8814716863,986127.6964285715
215,46,17,1,2190.0,0.0,0.017456876,6.75,7.69211334,11.73968647,7.69211334,0.0,4796100,7.0,100740,Auburn,WA 98092,297484.6263186567,352629.1462301587
216,10,10,1,1600.0,0.0,0.451913572,8.25,8.07121854,8.865311633,8.07121854,0.0,10240000,13.0,32000,Sammamish,WA 98075,716445.2950143885,782580.4912328571
217,10,10,1,2970.0,0.166666667,0.515043787,8.0,8.689632748,9.353054474,8.507344855,6.898714534,35283600,12.0,59400,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
218,18,18,0,1300.0,0.0,0.163357628,5.75,7.170888479,8.982058643,7.170888479,0.0,1690000,5.25,23400,Auburn,WA 98092,297484.6263186567,352629.1462301587
219,29,29,0,1005.0,0.0,0.186802974,6.25,7.60638739,9.283683766,7.60638739,0.0,4040100,6.75,58290,Redmond,WA 98052,667572.7466631016,643045.2409467289
220,14,14,0,1710.0,0.0,0.406900654,7.5,8.137688185,9.036701016,8.137688185,0.0,11696400,10.0,47880,Sammamish,WA 98074,716445.2950143885,648637.487615493
221,1,1,1,1170.0,0.0,0.467812875,7.0,7.758333467,8.517793011,7.758333467,0.0,5475600,9.0,2340,North Bend,WA 98045,404148.135415625,404148.135415625
222,62,6,1,1480.0,0.0,0.189016603,5.0,7.300472814,8.965845495,7.300472814,0.0,2190400,3.0,91760,Shoreline,WA 98133,432730.11461999995,378643.3288893333
223,72,72,0,833.3333333,0.0,0.206919384,5.75,7.13169851,8.706490362,7.13169851,0.0,1562500,5.25,90000,Seattle,WA 98115,570515.8814716863,615531.1620875
224,11,11,0,1070.0,0.0,0.295376121,7.5,7.669028289,8.888204871,7.669028289,0.0,4579600,10.0,23540,Seattle,WA 98133,570515.8814716863,378643.3288893333
225,7,7,0,1640.0,0.0,0.496743904,8.5,8.095903533,8.795430805,8.095903533,0.0,10758400,14.0,22960,Bellevue,WA 98006,868105.2200754544,790341.2827380953
226,27,27,0,1940.0,0.0,0.051643817,6.5,7.570958583,10.53385466,7.570958583,0.0,3763600,7.5,52380,Issaquah,WA 98027,604410.8557,587123.0243902439
227,93,93,0,1533.333333,0.130434783,0.418181818,6.5,7.74109909,8.612685173,7.601402335,5.707110265,5290000,7.5,213900,Seattle,WA 98144,570515.8814716863,566322.6056338028
228,104,8,1,940.0,0.0,0.095538164,4.0,6.84694314,9.19421099,6.84694314,0.0,883600,2.0,97760,Seattle,WA 98136,570515.8814716863,550858.2215909091
229,24,5,1,2405.0,0.0,0.171736647,1.0,8.478660242,10.24028117,8.478660242,0.0,23136100,0.0,115440,Redmond,WA 98053,667572.7466631016,700378.28555875
230,23,23,0,1900.0,0.0,0.23744064,6.0,7.550135342,8.98757175,7.550135342,0.0,3610000,6.0,43700,Federal Way,WA 98023,294767.48545,292141.0063970149
231,7,7,0,533.6666667,0.040599625,0.64271377,6.5,7.379008128,7.82084088,7.337587744,4.189654742,2563201,7.5,11207,Seattle,WA 98125,570515.8814716863,450881.6901408451
232,52,11,1,1984.0,0.211693548,0.061234568,7.5,7.593374193,10.38594457,7.355641103,6.042632834,3936256,10.0,103168,Des Moines,WA 98198,308911.756097561,313104.55
233,24,5,1,1960.0,0.260204082,0.241112068,10.25,8.274102002,9.696401881,7.972810784,6.928537818,15366400,21.25,94080,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
234,110,110,0,1880.0,0.484042553,0.489583333,7.0,7.539558829,8.253488028,6.878326468,6.814542897,3534400,8.0,206800,Seattle,WA 98144,570515.8814716863,566322.6056338028
235,72,32,1,1000.0,0.0,0.209380235,4.0,6.908754779,8.471568013,6.908754779,0.0,1000000,2.0,72000,Seattle,WA 98108,570515.8814716863,330107.63636363635
236,25,25,0,1415.0,0.0,0.432986536,6.5,7.948385285,8.785233624,7.948385285,0.0,8008900,7.5,70750,Woodinville,WA 98072,627221.0372340425,586174.3636363636
237,87,3,1,1550.0,0.322580645,0.421195652,5.75,7.346655163,8.210939733,6.957497371,6.216606101,2402500,5.25,134850,Seattle,WA 98117,570515.8814716863,561530.210114151
238,56,10,1,1810.0,0.430939227,0.356299213,5.5,7.501634458,8.533263372,6.938284484,6.66057515,3276100,4.5,101360,Seattle,WA 98115,570515.8814716863,615531.1620875
239,26,14,1,1075.0,0.0,0.28727953,6.5,7.673688129,8.920656297,7.673688129,0.0,4622500,7.5,55900,Sammamish,WA 98074,716445.2950143885,648637.487615493
240,47,3,1,560.0,0.0,0.04620462,2.75,6.329720906,9.402694764,6.329720906,0.0,313600,0.75,26320,Carnation,WA 98014,418696.8333333333,418696.8333333333
241,23,23,0,1190.0,0.0,0.247555648,7.5,7.775275846,9.171079658,7.775275846,0.0,5664400,10.0,54740,Bellevue,WA 98006,868105.2200754544,790341.2827380953
242,9,9,0,1290.0,0.0,0.471146822,7.5,7.8559322,8.608312785,7.8559322,0.0,6656400,10.0,23220,Kent,WA 98031,481139.1425712329,736617.6659482758
243,87,87,0,953.3333333,0.0,0.071855686,5.0,7.26612878,9.898575508,7.26612878,0.0,2044900,3.0,124410,Kenmore,WA 98028,444443.133332,443865.81699215685
244,96,96,0,1320.0,0.340909091,0.528,5.75,7.186144305,7.824445931,6.769641977,6.11146734,1742400,5.25,126720,Seattle,WA 98105,570515.8814716863,942518.2291656251
245,8,8,0,1305.0,0.0,0.507782101,7.5,7.867488569,8.545002892,7.867488569,0.0,6812100,10.0,20880,Seattle,WA 98103,570515.8814716863,585021.7971639343
246,56,10,1,1050.0,0.0,0.123558484,5.0,6.957497371,9.047703788,6.957497371,0.0,1102500,3.0,58800,Kent,WA 98031,481139.1425712329,736617.6659482758
247,10,10,1,520.0,0.307692308,0.393492244,6.5,6.947937069,7.880048201,6.580639137,5.771441123,1081600,7.5,10400,Seattle,WA 98118,570515.8814716863,439296.84873970586
248,30,30,0,1880.0,0.321808511,0.383986928,9.25,8.232440158,9.189423124,7.844240718,7.099201744,14137600,16.25,112800,Bellevue,WA 98006,868105.2200754544,790341.2827380953
249,58,13,1,2150.0,0.441860465,0.496192015,5.75,7.673688129,8.374246182,7.090909822,6.857514063,4622500,5.25,124700,Seattle,WA 98136,570515.8814716863,550858.2215909091
250,21,21,0,1095.0,0.0,0.146615786,7.75,7.69211334,9.611663581,7.69211334,0.0,4796100,11.0,45990,Auburn,WA 98001,297484.6263186567,259753.75910196078
251,57,14,1,1700.0,0.0,0.290797126,6.75,7.438971592,8.673683988,7.438971592,0.0,2890000,7.0,96900,Seattle,WA 98199,570515.8814716863,773926.1244719297
252,2,2,1,996.0,0.0,0.54845815,6.5,7.820439515,8.420902531,7.820439515,0.0,6200100,7.5,4980,Renton,WA 98059,383432.0808217949,502068.15179130435
253,58,58,0,1660.0,0.0,0.188700693,5.5,7.41517511,9.082279702,7.41517511,0.0,2755600,4.5,96280,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
254,52,11,1,1110.0,0.0,0.139412208,5.0,7.01301579,8.982561092,7.01301579,0.0,1232100,3.0,57720,Seattle,WA 98146,570515.8814716863,370628.2541675
255,67,3,1,1600.0,0.48125,0.236511456,7.5,7.378383713,8.819665349,6.722629795,6.647688374,2560000,10.0,107200,Seattle,WA 98106,570515.8814716863,299646.54088113207
256,20,20,0,1640.0,0.0,0.015687175,7.5,8.095903533,12.25051528,8.095903533,0.0,10758400,10.0,65600,Redmond,WA 98053,667572.7466631016,700378.28555875
257,76,76,0,1060.0,0.389937107,0.193454192,5.75,7.372118028,9.014325488,6.878326468,6.431331082,2528100,5.25,120840,Kirkland,WA 98034,624274.5115604027,477233.23682692304
258,23,23,0,1070.0,0.0,0.23977591,6.5,7.669028289,9.096723645,7.669028289,0.0,4579600,7.5,49220,Sammamish,WA 98074,716445.2950143885,648637.487615493
259,74,18,1,1640.0,0.323170732,0.121481481,5.75,7.403061091,9.510519036,7.01301579,6.274762021,2689600,5.25,121360,Seattle,WA 98125,570515.8814716863,450881.6901408451
260,51,51,0,860.0,0.0,0.072268908,5.0,6.758094504,9.384377709,6.758094504,0.0,739600,3.0,43860,Kent,WA 98030,481139.1425712329,267279.41586999997
261,33,33,0,910.0,0.0,0.094673325,4.0,6.814542897,9.170871628,6.814542897,0.0,828100,2.0,30030,Renton,WA 98058,383432.0808217949,361347.7168918919
262,18,18,0,1255.0,0.0,0.397151899,6.5,7.828436359,8.751632702,7.828436359,0.0,6300100,7.5,45180,Sammamish,WA 98075,716445.2950143885,782580.4912328571
263,36,36,0,1430.0,0.0,0.503343893,12.25,7.958926493,8.645234541,7.958926493,0.0,8179600,31.5,102960,Auburn,WA 98002,297484.6263186567,234988.57692307694
264,7,7,0,1725.0,0.0,0.440500511,8.5,8.146419323,8.966100857,8.146419323,0.0,11902500,14.0,24150,Bellevue,WA 98006,868105.2200754544,790341.2827380953
265,20,20,0,1220.0,0.0,0.221717401,7.5,7.80016307,9.306195858,7.80016307,0.0,5953600,10.0,48800,Newcastle,WA 98056,681680.0357142857,411257.8726360656
266,9,9,0,1270.0,0.0,0.541116319,6.75,7.840312983,8.454253392,7.840312983,0.0,6451600,8.25,22860,Sammamish,WA 98074,716445.2950143885,648637.487615493
267,55,25,1,2300.0,0.4,0.298701299,7.25,7.74109909,8.94910547,7.230563153,6.825460036,5290000,9.0,126500,Seattle,WA 98125,570515.8814716863,450881.6901408451
268,12,12,0,2995.0,0.323873122,0.573205742,10.75,8.698013622,9.254452947,8.306719043,7.570958583,35880100,23.75,71880,Issaquah,WA 98027,604410.8557,587123.0243902439
269,29,29,0,880.0,0.0,0.194367753,6.0,7.473637108,9.1111828,7.473637108,0.0,3097600,6.0,51040,Redmond,WA 98052,667572.7466631016,643045.2409467289
270,66,11,1,2860.0,0.472027972,0.047976917,4.75,7.958926493,10.99562895,7.320526962,7.208600338,8179600,3.5,188760,Federal Way,WA 98023,294767.48545,292141.0063970149
271,36,36,0,2420.0,0.330578512,0.28271028,8.5,7.791935957,9.054972285,7.390798522,6.685860947,5856400,12.5,87120,Seattle,WA 98118,570515.8814716863,439296.84873970586
272,59,1,1,1380.0,0.0,0.137981602,6.25,7.635786861,9.61600546,7.635786861,0.0,4284900,6.75,122130,Lake Forest Park,WA 98155,470132.0,379124.2104378788
273,79,40,1,1586.666667,0.445378151,0.396666667,5.75,7.775275846,8.699681401,7.186144305,6.966967139,5664400,5.25,188020,Seattle,WA 98178,570515.8814716863,264132.760415
274,8,8,0,1270.0,0.0,0.502970297,6.5,7.840312983,8.527341522,7.840312983,0.0,6451600,7.5,20320,Kent,WA 98042,481139.1425712329,335536.09890128206
275,42,42,0,1580.0,0.0,0.238706753,9.25,8.058643712,9.490922298,8.058643712,0.0,9985600,16.25,132720,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
276,13,13,0,583.3333333,0.0,0.931346461,6.25,7.467942332,7.539027056,7.467942332,0.0,3062500,6.75,22750,Seattle,WA 98107,570515.8814716863,567483.5416666666
277,10,10,1,635.0,0.149606299,0.963581184,5.5,7.147559271,7.184629153,6.985641818,5.252273428,1612900,4.5,12700,Seattle,WA 98199,570515.8814716863,773926.1244719297
278,8,8,0,692.0,0.173410405,1.075369075,7.0,7.233455419,7.160845907,7.043159916,5.484796933,1915456,9.0,11072,Seattle,WA 98102,570515.8814716863,733401.5789473684
279,6,6,0,460.0,0.0,1.232142857,7.25,7.230563153,7.021976423,7.230563153,0.0,1904400,9.75,8280,Seattle,WA 98103,570515.8814716863,585021.7971639343
280,67,67,0,1540.0,0.5,0.142592593,5.75,7.340186835,9.287394001,6.647688374,6.647688374,2371600,5.25,103180,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
281,70,70,0,1120.0,0.0,0.198230088,4.0,7.021976423,8.6395878,7.021976423,0.0,1254400,2.0,78400,Seattle,WA 98178,570515.8814716863,264132.760415
282,32,32,0,2873.333333,0.417633411,0.134297199,6.5,8.368925175,10.37642438,7.828436359,7.496097345,18576100,7.5,137920,Shoreline,WA 98177,432730.11461999995,708333.8682162791
283,28,28,0,1610.0,0.0,0.107297567,6.0,7.384610383,9.6162054,7.384610383,0.0,2592100,6.0,45080,Carnation,WA 98014,418696.8333333333,418696.8333333333
284,16,8,1,1185.0,0.0,0.364615385,7.5,7.771067086,8.77971129,7.771067086,0.0,5616900,10.0,37920,Auburn,WA 98092,297484.6263186567,352629.1462301587
285,90,90,0,1740.0,0.454022989,0.48039757,4.0,7.46221494,8.195057691,6.857514063,6.673297968,3027600,2.0,156600,Seattle,WA 98118,570515.8814716863,439296.84873970586
